customer_id,age,gender,income,region,visits_last_month,online_purchases,store_purchases,total_spending,loyalty_member
4229,60.0,Female,37319.0,Midwest,2,2,5,470.88,Yes
4230,25.0,Male,40434.0,Midwest,4,2,3,318.21,No
4231,44.0,Male,108147.0,South,2,2,3,485.82,No
4232,54.0,Female,24056.0,West,2,1,2,214.21,Yes
4233,59.0,Male,41164.0,South,2,1,3,236.88,Yes
4234,60.0,Male,62565.0,West,1,4,4,541.53,Yes
4235,42.0,Female,64787.0,Midwest,4,2,2,348.33,Yes
4236,-5.0,Female,50968.0,South,4,1,5,393.63,No
4237,44.0,Male,90261.0,South,4,2,2,375.96,Yes
4238,35.0,Male,53461.0,South,5,1,2,251.28,No
4239,20.0,Male,44774.0,West,2,2,2,261.03,Yes
4240,51.0,Female,90030.0,South,4,4,2,350.53,No
4241,30.0,Female,91453.0,South,5,1,3,272.11,No
4242,48.0,Female,72263.0,Midwest,4,0,4,356.77,No
4243,31.0,Male,44057.0,West,5,2,1,252.28,Yes
4244,52.0,Male,91489.0,West,5,4,1,281.6,Yes
4245,68.0,Male,45461.0,West,3,1,6,277.37,Yes
4246,65.0,Female,45759.0,Northeast,3,4,2,352.75,Yes
4247,67.0,Male,64511.0,Northeast,2,3,3,469.71,Yes
4248,46.0,Female,70465.0,Northeast,2,2,6,761.0,No
4249,32.0,Female,45214.0,Northeast,0,2,5,463.91,Yes
4250,47.0,Female,57146.0,Midwest,5,2,1,211.67,Yes
4251,30.0,Female,56231.0,West,4,3,2,,Yes
4252,61.0,Male,46067.0,South,2,6,2,698.71,No
4253,29.0,Female,,Northeast,5,4,3,629.94,No
4254,39.0,Female,31317.0,South,5,2,6,423.87,Yes
4255,23.0,Female,58142.0,West,6,1,3,262.47,Yes
4256,24.0,Female,90828.0,Northeast,1,0,4,,Yes
4257,47.0,Female,75542.0,Northeast,3,2,3,376.8,No
4258,49.0,Male,68651.0,West,5,1,3,242.91,No
4259,55.0,Female,,Northeast,4,3,2,445.57,No
4260,18.0,Male,98215.0,South,5,3,4,397.36,Yes
4261,53.0,Male,77814.0,West,0,1,4,235.27,Yes
4262,44.0,Male,71833.0,Midwest,2,2,3,463.01,Yes
4263,67.0,Female,22563.0,Midwest,3,1,1,127.08,Yes
4264,56.0,Female,43981.0,South,4,3,3,377.8,No
4265,66.0,Male,84259.0,West,4,4,1,342.96,No
4266,61.0,Female,84610.0,Northeast,5,1,0,99.03,Yes
4267,29.0,Male,43349.0,South,4,3,5,577.0,Yes
4268,56.0,Male,50050.0,Midwest,6,2,5,428.38,Yes
4269,23.0,Male,52778.0,Midwest,5,2,1,195.82,Yes
4270,56.0,Female,67842.0,Midwest,4,1,4,267.52,No
4271,41.0,Male,90905.0,Northeast,4,3,5,488.67,No
4272,21.0,Male,5625.0,South,3,3,2,439.75,Yes
4273,21.0,Male,-1555.0,South,3,1,3,243.29,Yes
4274,57.0,Female,60882.0,Midwest,7,1,2,235.65,Yes
4275,21.0,Female,51999.0,Northeast,0,4,2,625.04,No
4276,34.0,Female,55662.0,Northeast,5,4,3,467.18,No
4277,39.0,Male,94007.0,Midwest,2,4,2,442.1,No
4278,44.0,Male,59686.0,Northeast,2,1,0,111.19,No
4279,26.0,Male,,Midwest,2,5,5,774.2,No
4280,42.0,Male,34527.0,Midwest,4,1,3,253.27,Yes
4281,53.0,Male,72530.0,West,6,3,2,525.83,No
4282,59.0,Female,73284.0,West,3,2,4,360.48,Yes
4283,55.0,Male,58795.0,Northeast,2,3,2,489.7,No
4284,55.0,Female,69872.0,West,4,0,3,181.64,Yes
4285,46.0,Male,-1617.0,Midwest,3,5,5,793.39,No
4286,21.0,Male,95302.0,West,3,2,3,340.85,Yes
4287,35.0,Female,60788.0,South,6,1,2,211.13,Yes
4288,32.0,Male,63767.0,South,3,1,1,179.56,Yes
4289,44.0,Female,39680.0,Midwest,2,5,2,489.57,Yes
4290,52.0,Male,54788.0,South,3,2,5,357.18,Yes
4291,69.0,Male,79334.0,South,5,2,5,456.74,Yes
4292,28.0,Male,106373.0,Northeast,3,3,6,636.37,No
4293,53.0,Male,46654.0,Midwest,6,1,2,209.46,No
4294,25.0,Female,36818.0,Northeast,4,3,2,262.23,Yes
4295,45.0,Female,79044.0,West,4,2,3,423.91,No
4296,55.0,Female,34139.0,Northeast,2,2,3,346.97,No
4297,67.0,Male,39540.0,West,4,1,2,202.48,Yes
4298,18.0,Female,67132.0,Midwest,3,0,3,262.03,Yes
4299,45.0,Female,74955.0,Northeast,6,3,3,363.73,Yes
4300,22.0,Male,46478.0,South,6,2,6,421.68,No
4301,30.0,Female,53070.0,West,3,5,3,429.71,Yes
4302,,Female,48357.0,Northeast,3,5,3,399.12,No
4303,22.0,Male,50364.0,West,6,2,3,327.74,Yes
4304,35.0,Male,34536.0,South,3,1,2,237.63,Yes
4305,50.0,Female,74080.0,West,9,3,2,428.15,No
4306,19.0,Male,94107.0,West,4,4,4,,No
4307,40.0,Male,83012.0,South,6,2,1,121.33,Yes
4308,20.0,Female,61196.0,South,2,2,8,500.88,Yes
4309,,Female,84440.0,South,4,1,2,200.92,No
4310,47.0,Male,51049.0,West,4,3,4,435.59,Yes
4311,48.0,Male,57479.0,West,5,4,1,518.92,No
4312,26.0,Male,61828.0,West,2,1,4,330.81,Yes
4313,27.0,Female,68753.0,South,6,1,10,908.88,No
4314,26.0,Female,94287.0,Midwest,3,2,3,319.61,No
4315,47.0,Male,21717.0,Midwest,7,1,2,218.07,Yes
4316,37.0,Female,48934.0,Midwest,6,3,3,492.73,Yes
4317,67.0,Female,57039.0,Northeast,2,4,4,370.73,No
4318,63.0,Male,50907.0,West,9,3,3,288.09,Yes
4319,67.0,Male,,West,3,2,4,357.66,No
4320,23.0,Male,44512.0,Midwest,1,3,1,220.45,No
4321,55.0,Female,63360.0,Northeast,4,0,4,166.65,No
4322,49.0,Female,32520.0,West,4,2,0,125.98,No
4323,38.0,Male,76062.0,West,2,0,2,96.41,Yes
4324,43.0,Male,66615.0,Midwest,4,4,4,507.39,Yes
4325,37.0,Female,65151.0,Midwest,3,1,4,313.98,Yes
4326,52.0,Female,72681.0,South,5,3,3,381.97,Yes
4327,65.0,Male,16940.0,South,3,4,1,348.81,Yes
4328,29.0,Male,52508.0,South,3,1,1,105.56,No
4329,53.0,Female,88297.0,South,3,1,2,201.26,Yes
4330,63.0,Male,84870.0,Northeast,5,3,6,,No
4331,48.0,Female,89335.0,Midwest,1,3,4,623.82,No
4332,20.0,Female,69055.0,Northeast,3,1,3,234.11,No
4333,25.0,Female,37113.0,Midwest,0,5,5,457.88,No
4334,62.0,Female,34096.0,West,2,3,4,407.3,Yes
4335,37.0,Male,62700.0,Midwest,3,3,1,220.12,No
4336,36.0,Female,56854.0,West,2,1,1,97.38,Yes
4337,23.0,Male,27833.0,Midwest,4,2,3,329.33,No
4338,20.0,Female,95414.0,South,4,1,2,210.41,Yes
4339,67.0,Male,77348.0,Midwest,0,3,2,329.35,No
4340,48.0,Male,52884.0,West,6,3,5,405.73,No
4341,47.0,Male,46006.0,South,5,3,2,500.97,Yes
4342,58.0,Male,56654.0,Midwest,7,2,2,201.53,Yes
4343,67.0,Male,70050.0,Midwest,1,3,2,230.2,No
4344,26.0,Male,80246.0,Midwest,6,0,3,266.78,No
4345,47.0,Male,66256.0,West,6,2,5,536.01,Yes
4346,21.0,Female,83586.0,West,4,1,3,321.77,Yes
4347,35.0,Male,105955.0,Northeast,3,3,1,274.55,Yes
4348,36.0,Male,45460.0,South,5,2,4,536.97,No
4349,31.0,Male,71343.0,West,7,3,0,268.14,No
4350,55.0,Female,71660.0,Northeast,4,4,4,617.93,Yes
4351,19.0,Male,70656.0,Northeast,4,0,3,284.65,Yes
4352,62.0,Male,49178.0,Northeast,5,1,1,142.35,No
4353,28.0,Female,33491.0,West,5,1,3,229.38,No
4354,46.0,Male,33305.0,South,7,4,2,533.73,Yes
4355,54.0,Male,52636.0,South,1,4,1,478.88,Yes
4356,66.0,Female,40933.0,South,4,1,4,253.07,No
4357,63.0,Male,47215.0,West,6,5,2,475.42,Yes
4358,65.0,Female,57684.0,Midwest,4,1,5,284.21,Yes
4359,59.0,Female,93757.0,Northeast,4,0,3,296.41,Yes
4360,45.0,Female,75668.0,Midwest,2,4,6,722.82,No
4361,38.0,Male,69497.0,Northeast,4,4,8,947.37,Yes
4362,42.0,Female,72285.0,Northeast,2,1,6,474.75,Yes
4363,,Female,61513.0,Northeast,2,0,2,171.86,No
4364,37.0,Male,90897.0,South,6,2,0,223.13,No
4365,56.0,Male,39924.0,Midwest,3,1,2,158.63,No
4366,51.0,Female,114661.0,South,7,3,4,358.34,No
4367,56.0,Male,49743.0,South,0,0,6,207.14,No
4368,62.0,Female,80434.0,South,4,1,2,250.76,No
4369,25.0,Male,92964.0,South,3,2,3,477.31,Yes
4370,36.0,Male,73364.0,Midwest,3,3,7,811.08,Yes
4371,22.0,Male,99450.0,West,3,2,5,458.98,Yes
4372,56.0,Male,20676.0,Midwest,4,4,1,,Yes
4373,41.0,Male,51534.0,Midwest,3,1,2,196.56,No
4374,48.0,Female,31573.0,Midwest,3,0,2,92.97,No
4375,39.0,Male,90835.0,Midwest,7,1,3,,Yes
4376,56.0,Male,73256.0,Northeast,4,1,2,187.88,No
4377,53.0,Female,78284.0,West,7,2,1,242.73,Yes
4378,69.0,Female,65193.0,West,2,0,6,413.6,Yes
4379,37.0,Female,12560.0,Northeast,6,5,3,740.18,No
4380,61.0,Female,70424.0,Midwest,3,3,3,302.5,Yes
4381,55.0,Female,55000.0,Northeast,5,0,3,243.56,No
4382,32.0,Female,74489.0,Northeast,4,0,4,169.39,Yes
4383,18.0,Female,107615.0,Midwest,6,2,3,346.49,Yes
4384,18.0,Female,67539.0,South,5,1,2,182.87,No
4385,21.0,Female,68885.0,South,3,4,3,497.99,Yes
4386,67.0,Female,55054.0,Midwest,2,1,5,261.16,Yes
4387,68.0,Male,50316.0,Midwest,3,0,3,90.11,Yes
4388,47.0,Male,27959.0,South,8,1,5,523.04,Yes
4389,34.0,Female,67200.0,Midwest,0,2,1,174.2,No
4390,24.0,Female,71200.0,West,4,0,1,84.03,Yes
4391,61.0,Female,72095.0,Northeast,5,4,3,370.97,Yes
4392,44.0,Female,,Northeast,9,0,3,171.63,No
4393,58.0,Female,55074.0,West,1,5,1,654.82,No
4394,40.0,Female,34015.0,South,2,1,6,536.0,No
4395,65.0,Male,80743.0,Midwest,8,1,4,468.78,Yes
4396,47.0,Male,39456.0,South,6,1,1,187.62,No
4397,18.0,Female,100863.0,Midwest,5,3,4,474.86,Yes
4398,43.0,Female,54222.0,Midwest,5,4,6,720.53,No
4399,61.0,Female,51974.0,West,7,1,2,169.42,Yes
4400,64.0,Female,79248.0,South,3,0,3,286.01,Yes
4401,35.0,Female,81819.0,South,2,2,3,380.12,No
4402,46.0,Female,59634.0,South,3,2,4,398.75,Yes
4403,36.0,Female,58394.0,South,5,3,4,644.86,No
4404,26.0,Male,19682.0,Northeast,5,2,4,417.66,No
4405,26.0,Female,,South,4,5,5,789.92,Yes
4406,37.0,Male,23034.0,Midwest,4,0,5,412.88,Yes
4407,27.0,Female,,South,3,1,3,245.9,Yes
4408,59.0,Male,45456.0,Midwest,1,2,1,237.48,Yes
4409,45.0,Female,61323.0,West,7,4,2,516.22,No
4410,40.0,Male,82449.0,Northeast,4,1,3,187.96,Yes
4411,35.0,Male,53577.0,South,3,1,6,462.95,No
4412,26.0,Male,99534.0,Northeast,1,1,2,222.91,Yes
4413,36.0,Male,64660.0,Northeast,4,1,1,115.99,No
4414,43.0,Male,86109.0,South,3,1,0,97.46,No
4415,50.0,Female,107960.0,Midwest,5,1,1,130.19,No
4416,60.0,Female,75732.0,Northeast,2,1,4,263.75,No
4417,,Male,86096.0,Northeast,1,2,3,461.76,No
4418,22.0,Male,71649.0,Midwest,3,1,1,140.78,No
4419,23.0,Female,70983.0,Midwest,8,3,4,376.5,No
4420,21.0,Male,86916.0,South,10,2,2,232.47,Yes
4421,42.0,Male,86623.0,West,4,2,2,274.82,Yes
4422,30.0,Male,58202.0,West,2,1,2,210.56,No
4423,45.0,Female,39291.0,South,5,2,5,419.62,No
4424,24.0,Female,53106.0,South,6,2,4,206.13,Yes
4425,21.0,Male,81347.0,Northeast,6,1,0,74.28,Yes
4426,22.0,Male,34035.0,Midwest,4,2,2,231.56,No
4427,62.0,Male,53172.0,Northeast,3,1,3,211.52,No
4428,29.0,Female,53698.0,Northeast,2,4,4,616.55,No
4429,34.0,Female,41455.0,Northeast,5,3,3,268.2,Yes
4430,57.0,Male,43988.0,South,2,2,3,202.44,Yes
4431,66.0,Female,64436.0,Northeast,5,2,2,334.93,Yes
4432,55.0,Female,72933.0,West,2,2,3,299.16,No
4433,44.0,Female,37121.0,Northeast,5,1,1,110.8,Yes
4434,67.0,Female,75231.0,West,3,3,3,414.48,No
4435,41.0,Female,65918.0,Northeast,4,2,1,309.31,Yes
4436,54.0,Male,70219.0,Northeast,1,2,2,298.23,Yes
4437,29.0,Male,41856.0,West,2,0,5,199.2,Yes
4438,36.0,Female,64807.0,Northeast,4,3,3,450.24,No
4439,33.0,Female,75984.0,South,4,2,2,319.45,Yes
4440,68.0,Male,35636.0,South,5,1,2,262.28,No
4441,55.0,Female,66645.0,Northeast,2,2,4,348.48,No
4442,40.0,Male,67937.0,Midwest,5,2,4,464.51,Yes
4443,51.0,Male,28580.0,Midwest,6,1,1,168.41,Yes
4444,51.0,Female,99467.0,Northeast,10,1,2,146.26,Yes
4445,28.0,Female,39722.0,South,7,3,8,874.65,No
4446,31.0,Male,91956.0,Northeast,3,2,7,312.23,No
4447,42.0,Female,55364.0,Midwest,5,2,5,,Yes
4448,21.0,Male,90790.0,South,5,1,1,91.49,No
4449,54.0,Male,96226.0,South,5,2,3,318.62,Yes
4450,59.0,Male,80281.0,Northeast,1,0,3,277.31,Yes
4451,35.0,Female,41455.0,South,2,5,3,654.17,Yes
4452,,Male,69528.0,West,1,0,3,222.59,No
4453,49.0,Female,55588.0,Midwest,3,1,3,352.29,Yes
4454,27.0,Male,82939.0,Northeast,1,3,1,301.9,Yes
4455,34.0,Female,66732.0,Midwest,1,0,0,0.0,Yes
4456,31.0,Male,92377.0,West,4,3,2,328.8,No
4457,34.0,Female,,South,4,2,6,553.77,No
4458,23.0,Female,38933.0,West,5,4,3,605.31,No
4459,-5.0,Female,52932.0,Northeast,6,3,3,,No
4460,65.0,Female,70441.0,South,3,0,2,80.61,No
4461,18.0,Female,59591.0,Northeast,0,2,2,332.01,Yes
4462,60.0,Female,68251.0,South,3,4,5,490.82,No
4463,69.0,Female,62198.0,West,5,1,3,254.37,Yes
4464,63.0,Female,23552.0,West,1,4,3,584.04,Yes
4465,53.0,Male,42717.0,South,2,4,0,233.11,Yes
4466,60.0,Female,59140.0,Midwest,4,2,3,455.34,Yes
4467,46.0,Male,31291.0,West,5,3,3,490.14,Yes
4468,66.0,Male,80195.0,Midwest,8,3,7,796.59,No
4469,54.0,Male,82470.0,Northeast,4,1,4,395.68,Yes
4470,48.0,Male,50432.0,Midwest,4,0,3,297.9,No
4471,61.0,Male,58929.0,West,5,0,2,82.73,No
4472,26.0,Female,74054.0,South,1,0,6,445.65,No
4473,59.0,Female,76318.0,Midwest,4,2,4,563.72,No
4474,63.0,Male,87495.0,Midwest,7,2,3,206.11,Yes
4475,43.0,Male,45011.0,West,2,3,1,218.21,Yes
4476,33.0,Female,78287.0,West,4,3,1,225.74,No
4477,57.0,Female,85164.0,Northeast,1,0,3,,No
4478,48.0,Female,41335.0,Northeast,3,2,0,80.01,Yes
4479,44.0,Male,62186.0,Northeast,1,2,4,502.27,Yes
4480,58.0,Female,50771.0,South,2,1,3,265.79,No
4481,39.0,Male,38149.0,Midwest,6,0,2,132.44,No
4482,27.0,Male,86888.0,South,5,1,5,470.29,Yes
4483,40.0,Male,108518.0,Northeast,7,4,3,398.09,No
4484,22.0,Female,41579.0,West,3,1,1,125.51,Yes
4485,66.0,Male,85582.0,West,2,1,5,316.71,No
4486,54.0,Male,88364.0,Northeast,3,2,5,296.96,Yes
4487,27.0,Female,33084.0,Midwest,5,0,7,538.74,No
4488,30.0,Female,62056.0,South,6,2,3,394.51,No
4489,50.0,Male,34920.0,West,6,1,0,40.02,No
4490,54.0,Male,,South,7,1,5,432.25,Yes
4491,23.0,Female,38628.0,Northeast,4,3,2,396.2,Yes
4492,61.0,Male,20641.0,Northeast,8,3,5,612.6,Yes
4493,52.0,Female,63190.0,Northeast,3,0,1,87.56,No
4494,66.0,Male,54749.0,South,1,2,9,817.82,No
4495,51.0,Male,23692.0,West,3,3,6,893.98,No
4496,37.0,Male,68741.0,West,6,1,4,398.2,Yes
4497,19.0,Female,12683.0,Northeast,3,2,3,250.91,Yes
4498,41.0,Female,86622.0,Midwest,5,4,0,,Yes
4499,35.0,Male,41533.0,South,4,2,1,136.02,No
